,sqft,bedrooms,bathrooms,tax_value
37259,3173.0,4.0,5.0,1210000.0
37260,821.0,2.0,1.0,105292.0
37261,1324.0,2.0,1.0,436895.0
37262,1375.0,3.0,2.0,433000.0
37263,2406.0,4.0,3.0,1116775.0
37264,884.0,1.0,1.0,327320.0
37265,1234.0,3.0,2.0,73886.0
37266,936.0,2.0,1.5,46650.0
37267,896.0,3.0,1.0,94344.0
37268,1660.0,3.0,2.0,351763.0
37269,1021.0,2.0,2.0,90701.0
37270,899.0,2.0,2.0,25422.0
37271,900.0,2.0,1.0,212207.0
37272,1105.0,2.0,3.0,429995.0
37273,1680.0,3.0,2.0,112477.0
37274,888.0,2.0,2.0,246543.0
37275,1368.0,3.0,2.0,68957.0
37276,2423.0,4.0,2.0,690700.0
37277,2054.0,4.0,2.5,309663.0
37278,1588.0,4.0,2.0,574935.0
37279,1255.0,1.0,2.0,741135.0
37280,2304.0,3.0,3.0,930214.0
37281,1596.0,4.0,3.0,529862.0
37282,1660.0,5.0,2.0,550000.0
37283,2542.0,3.0,3.0,195053.0
37284,2909.0,4.0,4.0,789122.0
37285,973.0,2.0,2.0,210681.0
37286,1080.0,3.0,2.0,312769.0
37287,1945.0,4.0,2.0,340061.0
37288,2165.0,3.0,2.0,819659.0
37289,1561.0,4.0,2.0,75221.0
37290,1378.0,2.0,2.0,57111.0
37291,1105.0,3.0,2.0,511418.0
37292,1143.0,3.0,2.0,61057.0
37293,2778.0,4.0,2.5,337072.0
37294,1573.0,3.0,2.0,319813.0
37295,2907.0,4.0,3.0,792682.0
37296,1984.0,3.0,2.0,190816.0
37297,1840.0,4.0,1.0,354995.0
37298,2688.0,3.0,3.0,1759371.0
37299,1102.0,2.0,2.0,138682.0
37300,1110.0,3.0,2.0,301665.0
37301,3770.0,5.0,5.0,804963.0
37302,2527.0,4.0,3.0,95527.0
37303,1747.0,3.0,2.0,76958.0
37304,2029.0,3.0,3.0,849127.0
37305,4498.0,4.0,5.0,1414170.0
37306,2286.0,4.0,2.5,145229.0
37307,1699.0,3.0,3.0,440436.0
37308,2276.0,4.0,3.0,784933.0
37309,1037.0,3.0,2.0,271154.0
37310,798.0,2.0,1.0,261809.0
37311,940.0,1.0,1.0,216370.0
37312,1257.0,3.0,2.0,480487.0
37313,1265.0,3.0,3.0,247953.0
37314,5388.0,5.0,5.0,1556225.0
37315,2240.0,3.0,3.0,919566.0
37316,2180.0,5.0,4.0,208755.0
37317,2127.0,4.0,3.0,110202.0
37318,1888.0,5.0,3.0,358400.0
37319,1044.0,3.0,1.0,55859.0
37320,2752.0,4.0,3.0,487663.0
37321,1570.0,4.0,2.0,188730.0
37322,1484.0,3.0,2.0,125365.0
37323,1338.0,3.0,2.0,277411.0
37324,1750.0,4.0,2.0,64446.0
37325,2924.0,5.0,3.0,520912.0
37326,766.0,2.0,1.0,35361.0
37327,967.0,3.0,2.0,312068.0
37328,2110.0,4.0,4.0,580000.0
37329,1880.0,3.0,2.0,228611.0
37330,1548.0,2.0,1.0,386000.0
37331,1288.0,3.0,2.0,165525.0
37332,2864.0,4.0,3.5,1322870.0
37333,1266.0,3.0,2.0,415053.0
37334,1446.0,4.0,2.0,678274.0
37335,2596.0,5.0,2.5,86603.0
37336,1248.0,3.0,1.0,39917.0
37337,1244.0,3.0,2.0,420000.0
37338,1994.0,4.0,2.5,84074.0
37339,1235.0,2.0,2.0,1365510.0
37340,1919.0,4.0,2.0,264058.0
37341,2327.0,3.0,2.0,761437.0
37342,1218.0,3.0,1.5,531486.0
37343,1361.0,3.0,2.0,409145.0
37344,1044.0,2.0,1.0,530518.0
37345,1060.0,4.0,2.0,292399.0
37346,3614.0,4.0,6.0,475281.0
37347,1379.0,3.0,3.0,362000.0
37348,3225.0,4.0,3.0,479721.0
37349,4035.0,3.0,4.0,1739696.0
37350,1516.0,3.0,2.0,482000.0
37351,1241.0,2.0,2.0,108817.0
37352,1550.0,3.0,2.0,88595.0
37353,1507.0,3.0,1.5,237771.0
37354,1534.0,3.0,2.0,471565.0
37355,2431.0,4.0,3.0,833604.0
37356,2296.0,3.0,3.0,105990.0
37357,2115.0,4.0,3.0,722801.0
37358,1687.0,3.0,3.0,516000.0
37359,1861.0,3.0,2.0,305097.0
37360,1354.0,3.0,2.0,385652.0
37361,1786.0,3.0,2.0,2806297.0
37362,1113.0,2.0,1.0,300000.0
37363,1382.0,3.0,2.0,308754.0
37364,936.0,2.0,1.0,330000.0
37365,1034.0,3.0,1.0,579898.0
37366,2847.0,5.0,2.0,690369.0
37367,720.0,3.0,1.0,310555.0
37368,1994.0,3.0,2.0,644153.0
37369,1381.0,3.0,1.5,481522.0
37370,8715.0,6.0,7.0,3993401.0
37371,1323.0,3.0,2.0,231968.0
37372,1211.0,3.0,2.0,378000.0
37373,1231.0,4.0,2.0,370734.0
37374,1462.0,3.0,2.0,400489.0
37375,1558.0,3.0,2.0,72848.0
37376,1668.0,5.0,2.0,1171000.0
37377,2576.0,3.0,3.5,919000.0
37378,1626.0,3.0,2.0,482000.0
37379,1431.0,2.0,2.0,604614.0
37380,2077.0,4.0,2.5,634481.0
37381,752.0,2.0,1.0,344000.0
37382,1192.0,3.0,2.0,54624.0
37383,1575.0,4.0,2.0,340818.0
37384,5172.0,4.0,5.0,913109.0
37385,1630.0,3.0,2.0,786818.0
37386,1850.0,3.0,1.0,95035.0
37387,3186.0,4.0,4.0,2195000.0
37388,1196.0,2.0,1.0,230121.0
37389,907.0,2.0,1.0,269000.0
37390,1464.0,3.0,2.0,122024.0
37391,1228.0,3.0,2.0,267294.0
37392,1213.0,3.0,2.0,555000.0
37393,1849.0,2.0,2.0,1480633.0
37394,3263.0,4.0,3.0,435500.0
37395,1518.0,3.0,2.0,570278.0
37396,875.0,2.0,1.0,176838.0
37397,2481.0,4.0,2.0,1146083.0
37398,3180.0,3.0,4.0,220423.0
37399,1138.0,3.0,1.0,444697.0
37400,1390.0,5.0,2.0,191186.0
37401,1236.0,2.0,2.0,332530.0
37402,940.0,2.0,1.0,249810.0
37403,2186.0,3.0,2.5,998000.0
37404,999.0,2.0,1.0,414350.0
37405,2405.0,3.0,2.0,126492.0
37406,840.0,2.0,1.0,887000.0
37407,2032.0,4.0,3.0,423000.0
37408,5679.0,5.0,6.0,4298952.0
37409,1205.0,3.0,1.0,245369.0
37410,1997.0,3.0,2.0,1560150.0
37411,1485.0,3.0,2.0,94034.0
37412,927.0,2.0,1.0,506608.0
37413,1632.0,3.0,2.0,431260.0
37414,1773.0,4.0,2.0,229850.0
37415,4585.0,6.0,6.0,1714707.0
37416,1570.0,4.0,3.0,295000.0
37417,1110.0,3.0,1.5,123879.0
37418,1963.0,3.0,2.0,232052.0
37419,1620.0,3.0,2.0,378787.0
37420,3071.0,4.0,4.0,1862500.0
37421,1600.0,3.0,2.0,546122.0
37422,1204.0,4.0,2.0,93098.0
37423,1546.0,3.0,2.0,164311.0
37424,1507.0,2.0,2.0,468870.0
37425,1223.0,2.0,3.0,228187.0
37426,1804.0,3.0,1.0,54834.0
37427,1872.0,4.0,2.5,72219.0
37428,887.0,2.0,1.0,741347.0
37429,4196.0,5.0,5.5,1743874.0
37430,3240.0,3.0,4.0,566695.0
37431,1008.0,2.0,1.0,599144.0
37432,,0.0,0.0,297730.0
37433,3464.0,5.0,4.0,1121292.0
37434,1140.0,3.0,2.0,66640.0
37435,2260.0,4.0,3.0,131916.0
37436,778.0,2.0,1.0,21685.0
37437,2065.0,3.0,2.5,787005.0
37438,3436.0,4.0,2.0,1190659.0
37439,1690.0,3.0,2.0,1331483.0
37440,1000.0,3.0,1.0,439000.0
37441,1008.0,3.0,1.0,258000.0
37442,1770.0,4.0,3.0,227552.0
37443,1834.0,3.0,3.0,2443299.0
37444,782.0,2.0,1.0,164458.0
37445,2634.0,5.0,3.0,612195.0
37446,1516.0,4.0,3.0,202035.0
37447,1057.0,3.0,1.0,263964.0
37448,1120.0,2.0,1.0,47416.0
37449,2463.0,4.0,2.0,439214.0
37450,1685.0,3.0,2.5,538082.0
37451,3198.0,5.0,3.0,558278.0
37452,1560.0,3.0,2.0,508000.0
37453,1380.0,3.0,1.0,812200.0
37454,1076.0,3.0,1.0,236882.0
37455,1586.0,3.0,3.0,122886.0
37456,2100.0,4.0,3.0,588612.0
37457,698.0,1.0,1.0,20118.0
37458,1176.0,2.0,1.0,784280.0
37459,1812.0,1.0,2.0,1622076.0
37460,4270.0,5.0,4.0,410741.0
37461,1538.0,3.0,2.0,547000.0
37462,1218.0,3.0,2.0,234231.0
37463,1657.0,4.0,3.0,210212.0
37464,999.0,2.0,1.0,293706.0
37465,2332.0,4.0,3.0,399973.0
37466,1774.0,3.0,2.0,403121.0
37467,1230.0,3.0,2.0,199928.0
37468,1286.0,3.0,1.0,238551.0
37469,2693.0,4.0,2.0,529755.0
37470,2517.0,4.0,3.0,93980.0
37471,768.0,2.0,2.0,186210.0
37472,1466.0,3.0,2.0,273656.0
37473,1872.0,2.0,3.0,1677564.0
37474,1552.0,2.0,2.0,69123.0
37475,1498.0,4.0,3.0,73511.0
37476,1351.0,2.0,1.0,350000.0
37477,1364.0,2.0,1.0,388000.0
37478,1276.0,3.0,2.0,530306.0
37479,6578.0,5.0,4.0,2666500.0
37480,1074.0,3.0,2.0,966832.0
37481,925.0,2.0,1.0,371702.0
37482,2128.0,3.0,3.0,503470.0
37483,1104.0,3.0,1.0,400175.0
37484,1549.0,3.0,2.0,553000.0
37485,1880.0,3.0,2.0,225104.0
37486,2013.0,3.0,2.0,354458.0
37487,1400.0,3.0,2.0,126621.0
37488,1398.0,3.0,2.0,658005.0
37489,624.0,1.0,1.0,95054.0
37490,3250.0,4.0,4.0,2052723.0
37491,1336.0,3.0,1.0,58768.0
37492,3233.0,3.0,2.0,468048.0
37493,1132.0,2.0,1.0,46754.0
37494,1190.0,3.0,2.0,124756.0
37495,1645.0,4.0,2.0,702091.0
37496,1337.0,3.0,2.0,468000.0
37497,1606.0,4.0,2.0,298545.0
37498,1446.0,3.0,2.0,585076.0
37499,3441.0,4.0,3.0,858900.0
37500,1312.0,3.0,1.0,176837.0
37501,1784.0,3.0,2.0,89017.0
37502,1016.0,2.0,1.0,220835.0
37503,1966.0,4.0,2.0,383007.0
37504,3815.0,4.0,5.0,953848.0
37505,3251.0,4.0,3.0,2184494.0
37506,2576.0,4.0,3.0,302108.0
37507,841.0,2.0,1.0,324674.0
37508,2142.0,3.0,2.0,136706.0
37509,1832.0,3.0,2.0,504092.0
37510,1886.0,4.0,2.5,535721.0
37511,1092.0,3.0,1.0,202834.0
37512,1858.0,3.0,2.0,446696.0
37513,4196.0,5.0,4.5,957571.0
37514,2832.0,5.0,3.0,571105.0
37515,1186.0,2.0,1.0,264797.0
37516,1243.0,3.0,1.0,525000.0
37517,2578.0,4.0,3.0,113026.0
37518,2380.0,5.0,2.5,347513.0
37519,1316.0,3.0,2.0,213202.0
37520,1939.0,2.0,2.0,255605.0
37521,3418.0,5.0,5.0,1381248.0
37522,1855.0,4.0,2.5,618000.0
37523,2686.0,5.0,3.0,1160000.0
37524,4436.0,4.0,5.0,687483.0
37525,1583.0,3.0,2.0,232993.0
37526,2302.0,5.0,2.5,514072.0
37527,1354.0,4.0,2.0,525000.0
37528,2380.0,3.0,4.0,571605.0
37529,2292.0,0.0,2.5,726000.0
37530,1056.0,3.0,1.0,518036.0
37531,2021.0,5.0,2.5,452677.0
37532,1400.0,3.0,2.0,449183.0
37533,1039.0,3.0,1.0,108258.0
37534,749.0,2.0,1.0,34742.0
37535,2740.0,5.0,3.0,517679.0
37536,1517.0,4.0,2.0,422075.0
37537,1388.0,3.0,1.0,1450000.0
37538,2827.0,3.0,3.0,343257.0
37539,1006.0,3.0,1.0,410959.0
37540,820.0,2.0,1.0,37224.0
37541,1872.0,4.0,3.0,1183261.0
37542,4736.0,5.0,7.0,3908920.0
37543,1618.0,3.0,2.0,728060.0
37544,3481.0,5.0,5.5,1071650.0
37545,1338.0,4.0,2.0,524000.0
37546,1166.0,3.0,2.0,48823.0
37547,2334.0,4.0,2.5,212426.0
37548,1800.0,4.0,2.0,346702.0
37549,1305.0,3.0,2.0,106191.0
37550,1324.0,3.0,2.0,588844.0
37551,1228.0,3.0,2.0,408327.0
37552,1006.0,2.0,1.0,202777.0
37553,1065.0,2.0,2.0,534454.0
37554,1309.0,3.0,2.0,182076.0
37555,1638.0,3.0,2.0,388869.0
37556,1651.0,4.0,2.0,376739.0
37557,964.0,2.0,1.0,160220.0
37558,2593.0,4.0,3.0,787005.0
37559,1805.0,3.0,3.0,141410.0
37560,2422.0,4.0,3.0,513842.0
37561,1791.0,3.0,2.0,210422.0
37562,1757.0,4.0,2.5,572463.0
37563,1410.0,3.0,2.5,206365.0
37564,3177.0,4.0,3.5,677998.0
37565,1301.0,4.0,1.0,66016.0
37566,1437.0,3.0,2.0,350423.0
37567,1814.0,4.0,2.0,785000.0
37568,2716.0,5.0,3.0,193366.0
37569,2101.0,3.0,2.0,359225.0
37570,842.0,2.0,1.0,362435.0
37571,5787.0,4.0,4.5,2256040.0
37572,2644.0,3.0,2.0,127946.0
37573,1457.0,2.0,2.0,492395.0
37574,1924.0,4.0,2.0,621529.0
37575,5191.0,5.0,6.0,5603387.0
37576,4077.0,4.0,4.0,398398.0
37577,1887.0,4.0,2.5,541129.0
37578,1685.0,3.0,2.0,289730.0
37579,3680.0,5.0,4.0,324675.0
37580,1743.0,3.0,2.0,350542.0
37581,2152.0,5.0,3.0,417367.0
37582,1508.0,4.0,2.0,101023.0
37583,1225.0,3.0,1.0,469000.0
37584,2639.0,3.0,3.0,734985.0
37585,853.0,2.0,1.0,118759.0
37586,1642.0,3.0,2.0,681353.0
37587,949.0,2.0,1.0,461938.0
37588,1805.0,3.0,2.0,132875.0
37589,1161.0,2.0,1.0,406117.0
37590,3481.0,4.0,2.5,465211.0
37591,2344.0,4.0,2.5,736056.0
37592,1640.0,3.0,2.0,140477.0
37593,2160.0,4.0,3.0,109709.0
37594,630.0,2.0,1.0,88050.0
37595,1268.0,3.0,2.5,675000.0
37596,4142.0,3.0,4.0,2023280.0
37597,991.0,2.0,1.0,224052.0
37598,2567.0,4.0,2.0,741131.0
37599,1386.0,3.0,2.0,155000.0
37600,3107.0,4.0,2.5,1035534.0
37601,929.0,2.0,1.0,93752.0
37602,2674.0,4.0,3.0,853000.0
37603,1290.0,3.0,2.0,62108.0
37604,1648.0,3.0,2.0,60428.0
37605,1364.0,2.0,1.0,161665.0
37606,2561.0,4.0,3.0,165234.0
37607,1654.0,3.0,2.0,85757.0
37608,3382.0,4.0,3.0,952047.0
37609,2588.0,4.0,2.5,791000.0
37610,3741.0,4.0,3.5,1158000.0
37611,1296.0,3.0,1.5,509714.0
37612,5147.0,5.0,6.0,1996200.0
37613,874.0,2.0,1.0,376000.0
37614,1063.0,3.0,1.0,123371.0
37615,1584.0,4.0,2.0,83827.0
37616,951.0,3.0,1.0,295382.0
37617,1540.0,4.0,2.0,721000.0
37618,3398.0,4.0,5.0,960239.0
37619,3358.0,4.0,3.5,822387.0
37620,1034.0,3.0,1.0,66012.0
37621,1553.0,3.0,2.0,115767.0
37622,1416.0,2.0,1.0,750000.0
37623,1316.0,4.0,2.0,410890.0
37624,2793.0,4.0,4.0,1196603.0
37625,1332.0,2.0,2.0,252441.0
37626,1704.0,4.0,2.0,646000.0
37627,1280.0,4.0,2.0,393501.0
37628,2413.0,4.0,2.5,586525.0
37629,1016.0,3.0,1.5,452670.0
37630,1040.0,3.0,2.0,38885.0
37631,2580.0,4.0,2.0,122348.0
37632,1548.0,2.0,2.0,94351.0
37633,1808.0,3.0,2.0,416092.0
37634,1852.0,3.0,2.0,418279.0
37635,800.0,1.0,1.0,646236.0
37636,1776.0,3.0,2.0,675000.0
37637,1658.0,3.0,2.0,271352.0
37638,2073.0,4.0,3.0,248600.0
37639,2487.0,4.0,3.0,585000.0
37640,2247.0,4.0,2.5,347236.0
37641,1480.0,3.0,2.0,246263.0
37642,1208.0,3.0,2.0,473000.0
37643,1404.0,4.0,2.0,557565.0
37644,3251.0,5.0,3.5,681533.0
37645,2219.0,3.0,3.0,253280.0
37646,1198.0,2.0,2.0,108850.0
37647,8288.0,5.0,5.5,2343974.0
37648,2323.0,3.0,3.0,1177308.0
37649,1320.0,2.0,1.0,215848.0
37650,1460.0,2.0,2.5,369282.0
37651,1725.0,4.0,2.5,438388.0
37652,1534.0,3.0,2.0,74946.0
37653,1355.0,3.0,2.0,599723.0
37654,1150.0,3.0,2.0,176221.0
37655,1140.0,2.0,1.0,73252.0
37656,3762.0,6.0,5.0,2579691.0
37657,2362.0,4.0,3.0,806000.0
37658,3086.0,3.0,3.0,988221.0
37659,1409.0,3.0,2.0,667000.0
37660,1427.0,4.0,2.0,74155.0
37661,1701.0,3.0,2.0,75127.0
37662,987.0,2.0,1.0,359476.0
37663,2772.0,5.0,2.5,162527.0
37664,2397.0,5.0,3.0,505078.0
37665,1516.0,4.0,2.0,190919.0
37666,1673.0,2.0,2.0,407318.0
37667,2836.0,2.0,3.0,169124.0
37668,1096.0,3.0,2.0,299498.0
37669,5443.0,4.0,5.5,2402088.0
37670,1811.0,3.0,2.0,637983.0
37671,2548.0,4.0,2.5,1125397.0
37672,944.0,2.0,1.0,36821.0
37673,1385.0,3.0,2.5,507625.0
37674,4520.0,5.0,3.5,985229.0
37675,2845.0,5.0,3.0,659000.0
37676,1939.0,4.0,3.0,140383.0
37677,2157.0,4.0,2.5,156441.0
37678,1901.0,3.0,2.0,227416.0
37679,840.0,2.0,1.0,36064.0
37680,3313.0,5.0,4.5,989182.0
37681,8267.0,4.0,8.0,4688204.0
37682,1202.0,3.0,2.0,153066.0
37683,1914.0,4.0,2.0,83470.0
37684,1049.0,1.0,1.0,215283.0
37685,792.0,2.0,1.0,172676.0
37686,1745.0,3.0,2.0,770944.0
37687,3339.0,4.0,3.5,2485283.0
37688,8886.0,4.0,6.0,6526956.0
37689,2653.0,3.0,3.0,1664367.0
37690,1132.0,3.0,2.0,331521.0
37691,4758.0,5.0,5.0,1426500.0
37692,3221.0,5.0,3.5,835350.0
37693,1871.0,4.0,3.0,836018.0
37694,2542.0,3.0,3.5,1832828.0
37695,1768.0,4.0,3.0,902827.0
37696,2101.0,4.0,2.0,1362200.0
37697,924.0,3.0,1.0,207589.0
37698,1480.0,3.0,1.0,321014.0
37699,879.0,3.0,1.0,258882.0
37700,1194.0,2.0,1.0,232682.0
37701,1453.0,3.0,2.0,48792.0
37702,2634.0,3.0,2.5,710896.0
37703,3122.0,4.0,3.5,2071805.0
37704,5448.0,5.0,6.0,1795000.0
37705,672.0,2.0,2.0,465988.0
37706,1252.0,3.0,1.0,553031.0
37707,1045.0,3.0,1.0,238891.0
37708,2541.0,3.0,3.0,676622.0
37709,1947.0,4.0,2.0,238094.0
37710,1380.0,3.0,2.0,84993.0
37711,1564.0,4.0,2.0,410000.0
37712,980.0,3.0,1.0,238987.0
37713,2282.0,3.0,2.0,572792.0
37714,1141.0,3.0,2.0,488000.0
37715,1955.0,3.0,2.0,532000.0
37716,1156.0,3.0,1.0,301666.0
37717,1224.0,3.0,2.0,915402.0
37718,1179.0,3.0,2.0,154979.0
37719,1232.0,3.0,2.0,687000.0
37720,1997.0,3.0,2.0,61046.0
37721,1407.0,4.0,2.0,997990.0
37722,1557.0,3.0,2.0,200000.0
37723,1536.0,3.0,2.5,436897.0
37724,1080.0,3.0,2.0,386000.0
37725,2001.0,4.0,2.0,392088.0
37726,1728.0,3.0,3.0,914376.0
37727,1361.0,4.0,2.0,94492.0
37728,2105.0,4.0,2.5,550555.0
37729,1950.0,4.0,2.0,599723.0
37730,1276.0,3.0,2.0,203829.0
37731,1670.0,4.0,3.0,113738.0
37732,1345.0,4.0,2.0,169927.0
37733,1281.0,3.0,2.0,379316.0
37734,1598.0,3.0,2.5,315654.0
37735,1646.0,3.0,2.5,481522.0
37736,2245.0,3.0,2.0,3098236.0
37737,1690.0,4.0,3.0,359577.0
37738,3188.0,3.0,3.0,894777.0
37739,1515.0,3.0,2.0,218072.0
37740,3476.0,3.0,3.0,845703.0
37741,1300.0,3.0,2.5,221131.0
37742,2912.0,4.0,3.0,1013000.0
37743,1389.0,3.0,2.0,119939.0
37744,2861.0,4.0,3.0,1038968.0
37745,1608.0,2.0,2.0,642672.0
37746,2026.0,3.0,2.0,650763.0
37747,1129.0,3.0,1.0,195554.0
37748,1109.0,3.0,1.0,72058.0
37749,1020.0,3.0,1.0,29770.0
37750,1503.0,3.0,2.0,187224.0
37751,4130.0,4.0,4.0,988224.0
37752,2712.0,3.0,3.0,1685315.0
37753,1735.0,3.0,3.0,1177488.0
37754,960.0,3.0,1.0,341723.0
37755,1196.0,2.0,1.0,187830.0
37756,2574.0,5.0,3.0,1215536.0
37757,1256.0,3.0,2.0,63701.0
37758,1369.0,3.0,2.5,422000.0
37759,1734.0,2.0,2.5,537846.0
37760,1323.0,2.0,1.5,214273.0
37761,6105.0,4.0,5.0,621319.0
37762,3427.0,4.0,4.0,1721400.0
37763,1847.0,3.0,2.0,184618.0
37764,1670.0,4.0,3.0,228431.0
37765,1206.0,3.0,2.0,325207.0
37766,2255.0,3.0,3.0,386311.0
37767,1749.0,3.0,2.0,1047878.0
37768,2738.0,3.0,3.0,3807187.0
37769,1402.0,3.0,2.0,466855.0
37770,1631.0,3.0,2.0,681580.0
37771,4104.0,4.0,5.0,1768398.0
37772,1081.0,3.0,1.0,390000.0
37773,1261.0,4.0,2.0,148847.0
37774,1488.0,4.0,2.0,562771.0
37775,1968.0,4.0,3.0,144910.0
37776,2105.0,3.0,2.5,845066.0
37777,3640.0,5.0,4.0,739082.0
37778,2546.0,4.0,3.0,1104000.0
37779,1782.0,3.0,2.5,838751.0
37780,1029.0,2.0,1.0,329298.0
37781,2094.0,4.0,3.0,65186.0
37782,3566.0,5.0,4.0,806464.0
37783,3329.0,4.0,3.5,1734800.0
37784,1277.0,3.0,2.0,57731.0
37785,3065.0,4.0,3.0,280273.0
37786,1225.0,4.0,1.0,254282.0
37787,2072.0,3.0,2.0,591893.0
37788,1973.0,2.0,2.0,270260.0
37789,1980.0,4.0,2.0,298800.0
37790,1523.0,3.0,2.5,643668.0
37791,1784.0,3.0,3.0,141407.0
37792,2500.0,4.0,2.0,193360.0
37793,1819.0,4.0,2.0,555320.0
37794,1580.0,4.0,2.0,329444.0
37795,1702.0,3.0,2.0,956365.0
37796,1224.0,2.0,2.0,217687.0
37797,1679.0,4.0,2.5,200804.0
37798,1490.0,4.0,2.0,317572.0
37799,985.0,2.0,1.0,31632.0
37800,2298.0,5.0,2.0,100449.0
37801,1212.0,4.0,2.0,62074.0
37802,2127.0,4.0,2.0,660177.0
37803,1192.0,2.0,2.0,555317.0
37804,3699.0,5.0,3.5,504340.0
37805,1570.0,3.0,2.0,65602.0
37806,1529.0,3.0,2.0,212000.0
37807,2033.0,5.0,1.0,164088.0
37808,1566.0,4.0,2.0,163649.0
37809,2484.0,4.0,3.0,145547.0
37810,1378.0,3.0,2.0,182000.0
37811,1812.0,3.0,2.0,377866.0
37812,3537.0,5.0,5.0,995253.0
37813,1410.0,3.0,2.0,574579.0
37814,2882.0,5.0,2.5,872325.0
37815,924.0,2.0,1.0,457702.0
37816,1546.0,3.0,2.0,195981.0
37817,1005.0,3.0,1.0,186697.0
37818,1660.0,3.0,3.0,894658.0
37819,2542.0,3.0,3.0,1616000.0
37820,906.0,3.0,1.0,167746.0
37821,1784.0,3.0,2.0,687933.0
37822,1357.0,3.0,2.0,268402.0
37823,2370.0,4.0,3.0,323700.0
37824,1885.0,4.0,2.0,444261.0
37825,1828.0,3.0,3.0,93146.0
37826,1606.0,4.0,3.0,177360.0
37827,1603.0,3.0,2.0,811695.0
37828,2416.0,3.0,3.0,554698.0
37829,1290.0,3.0,2.0,428574.0
37830,3819.0,5.0,4.5,2582247.0
37831,2454.0,4.0,3.0,568117.0
37832,1384.0,3.0,2.0,422078.0
37833,1120.0,3.0,1.0,143458.0
37834,1053.0,3.0,2.0,211323.0
37835,1964.0,4.0,3.0,528121.0
37836,2147.0,2.0,2.0,441979.0
37837,1160.0,2.0,1.0,650765.0
37838,1847.0,3.0,2.0,229288.0
37839,1470.0,4.0,2.0,491876.0
37840,1411.0,3.0,2.0,132989.0
37841,1575.0,3.0,2.0,138035.0
37842,4080.0,4.0,3.5,1020261.0
37843,1536.0,3.0,2.0,322471.0
37844,5088.0,5.0,5.0,1602738.0
37845,2981.0,3.0,3.0,717962.0
37846,1987.0,3.0,2.5,717550.0
37847,3425.0,4.0,3.0,490662.0
37848,2094.0,4.0,3.0,572460.0
37849,1248.0,4.0,1.5,552000.0
37850,2148.0,4.0,3.0,332652.0
37851,1580.0,3.0,2.0,1275356.0
37852,1207.0,2.0,2.0,228848.0
37853,892.0,2.0,1.0,261693.0
37854,2586.0,5.0,3.0,906090.0
37855,1032.0,2.0,1.0,50359.0
37856,1021.0,2.0,1.0,227270.0
37857,2340.0,3.0,3.0,895000.0
37858,3465.0,5.0,3.0,538406.0
37859,1416.0,3.0,2.5,376187.0
37860,1319.0,3.0,1.0,924000.0
37861,1089.0,2.0,1.0,316301.0
37862,1280.0,2.0,2.5,178504.0
37863,1454.0,4.0,2.0,395946.0
37864,2412.0,4.0,3.0,588844.0
37865,1690.0,4.0,3.0,137580.0
37866,1200.0,2.0,1.0,643252.0
37867,1622.0,4.0,3.0,451305.0
37868,1386.0,3.0,2.0,221155.0
37869,1241.0,3.0,2.0,210555.0
37870,1244.0,3.0,1.0,194696.0
37871,569.0,1.0,1.0,413177.0
37872,817.0,3.0,1.0,258786.0
37873,1466.0,3.0,2.0,378386.0
37874,1879.0,4.0,2.0,227030.0
37875,1393.0,3.0,2.0,231540.0
37876,2774.0,5.0,3.5,492810.0
37877,1656.0,3.0,2.0,522445.0
37878,2383.0,6.0,3.0,98301.0
37879,3772.0,4.0,4.0,2063125.0
37880,1539.0,3.0,2.0,78187.0
37881,1128.0,4.0,2.0,402200.0
37882,904.0,2.0,1.0,326191.0
37883,1080.0,4.0,2.0,344000.0
37884,971.0,2.0,2.0,202309.0
37885,1454.0,3.0,3.0,182747.0
37886,3140.0,4.0,3.5,764630.0
37887,1916.0,3.0,2.5,645000.0
37888,5256.0,6.0,6.0,2546494.0
37889,1753.0,3.0,2.0,83822.0
37890,1772.0,3.0,2.0,1379207.0
37891,1899.0,3.0,2.0,792183.0
37892,1629.0,4.0,1.0,403203.0
37893,2541.0,4.0,4.0,569776.0
37894,791.0,2.0,1.0,66662.0
37895,1510.0,2.0,2.0,394704.0
37896,1841.0,3.0,2.0,218499.0
37897,2124.0,4.0,2.5,423772.0
37898,1193.0,3.0,1.5,302040.0
37899,3458.0,5.0,5.0,1994965.0
37900,1554.0,3.0,2.0,250866.0
37901,2980.0,4.0,4.0,513874.0
37902,1610.0,3.0,2.0,501660.0
37903,2186.0,4.0,3.0,677385.0
37904,2265.0,3.0,3.0,649169.0
37905,1087.0,3.0,2.0,166342.0
37906,1816.0,4.0,2.0,420031.0
37907,1015.0,3.0,1.0,309684.0
37908,1748.0,4.0,3.0,281832.0
37909,1263.0,3.0,2.0,437600.0
37910,1802.0,3.0,2.0,147986.0
37911,1584.0,3.0,2.5,392054.0
37912,2435.0,4.0,3.0,253491.0
37913,1121.0,3.0,1.5,260281.0
37914,750.0,2.0,1.0,262986.0
37915,1801.0,3.0,2.0,325692.0
37916,2698.0,4.0,1.0,1076074.0
37917,1019.0,3.0,1.0,49862.0
37918,1997.0,4.0,3.0,197973.0
37919,1458.0,3.0,2.0,78382.0
37920,2589.0,4.0,2.5,928000.0
37921,2385.0,4.0,3.0,709339.0
37922,2869.0,4.0,3.0,1054496.0
37923,1488.0,3.0,2.0,76087.0
